"album_id","style_id"
"mw0003676959","ma0000012069"
"mw0003676959","ma0000004453"
"mw0003676959","ma0000012100"
"mw0003678501","ma0000004500"
"mw0003678517","ma0000004520"
"mw0003681805","ma0000013542"
"mw0003681805","ma0000002871"
"mw0003681805","ma0000011937"
"mw0003681805","ma0000013576"
"mw0003682140","ma0000004509"
"mw0003682694","ma0000012303"
"mw0003682694","ma0000012230"
"mw0003682694","ma0000012275"
"mw0003648065","ma0000005010"
"mw0003648065","ma0000002947"
"mw0003648065","ma0000004544"
"mw0003648065","ma0000002479"
"mw0003648065","ma0000012256"
"mw0003648118","ma0000004501"
"mw0003649929","ma0000012338"
"mw0003648283","ma0000011828"
"mw0003651317","ma0000012230"
"mw0003651317","ma0000012275"
"mw0003651317","ma0000004494"
"mw0003651842","ma0000011897"
"mw0003651842","ma0000002559"
"mw0003651842","ma0000011892"
"mw0003651842","ma0000004430"
"mw0003651842","ma0000002836"
"mw0003652550","ma0000004512"
"mw0003656498","ma0000012217"
"mw0003656498","ma0000012005"
"mw0003656499","ma0000011828"
"mw0003657278","ma0000012291"
"mw0003658614","ma0000012100"
"mw0003658614","ma0000004453"
"mw0003658614","ma0000012230"
"mw0003658614","ma0000004494"
"mw0003658614","ma0000002887"
"mw0003658621","ma0000002871"
"mw0003658621","ma0000013542"
"mw0003658621","ma0000011937"
"mw0003658621","ma0000013576"
"mw0003683940","ma0000012230"
"mw0003683940","ma0000012100"
"mw0003683940","ma0000004457"
"mw0003683940","ma0000012294"
"mw0003687195","ma0000011828"
"mw0003693539","ma0000002918"
"mw0003693539","ma0000011937"
"mw0003693539","ma0000012203"
"mw0003693539","ma0000002563"
"mw0003694131","ma0000011828"
"mw0003853038","ma0000004512"
"mw0003863282","ma0000012338"
"mw0003863367","ma0000004509"
"mw0003886176","ma0000011907"
"mw0003886176","ma0000012254"
"mw0003886176","ma0000012169"
"mw0003886176","ma0000005012"
"mw0003912683","ma0000012338"
"mw0003912683","ma0000004499"
"mw0003912683","ma0000011828"
"mw0003869723","ma0000004509"
"mw0003899180","ma0000002871"
"mw0003899180","ma0000013542"
"mw0003899180","ma0000011937"
"mw0003899180","ma0000013576"
"mw0003835010","ma0000004499"
"mw0003835057","ma0000011828"
"mw0003835059","ma0000004520"
"mw0003844613","ma0000002871"
"mw0003844613","ma0000013542"
"mw0003844613","ma0000013576"
"mw0003844613","ma0000011937"
"mw0003719724","ma0000004453"
"mw0003719724","ma0000012156"
"mw0003719724","ma0000012230"
"mw0003852506","ma0000004500"
"mw0003668366","ma0000002946"
"mw0003602927","ma0000004426"
"mw0003602927","ma0000012230"
"mw0003602927","ma0000011953"
"mw0003602927","ma0000002877"
"mw0003607802","ma0000012003"
"mw0003607802","ma0000004443"
"mw0003607802","ma0000002636"
"mw0003607802","ma0000012230"
"mw0003790099","ma0000012230"
"mw0003790099","ma0000004453"
"mw0003790099","ma0000002583"
"mw0003790099","ma0000012020"
"mw0003790099","ma0000002641"
"mw0003761270","ma0000002636"
"mw0003761270","ma0000002721"
"mw0003761270","ma0000005020"
"mw0003761298","ma0000012328"
"mw0003761298","ma0000002636"
"mw0003761298","ma0000012230"
"mw0003761298","ma0000002422"
"mw0003764168","ma0000002582"
"mw0003764168","ma0000012230"
"mw0003764168","ma0000002583"
"mw0003764168","ma0000002424"
"mw0003772200","ma0000002932"
"mw0003772200","ma0000011937"
"mw0003812638","ma0000004520"
"mw0003812638","ma0000004499"
"mw0003745297","ma0000012291"
"mw0003747477","ma0000012291"
"mw0003751281","ma0000004520"
"mw0003752378","ma0000011909"
"mw0003752378","ma0000002918"
"mw0003734104","ma0000002483"
"mw0003734104","ma0000002855"
"mw0003741877","ma0000011909"
"mw0003741877","ma0000002918"
"mw0003741877","ma0000012203"
"mw0003744860","ma0000012275"
"mw0003744860","ma0000012263"
"mw0003744860","ma0000012230"
"mw0003721594","ma0000004499"
"mw0003721594","ma0000012291"
"mw0003735889","ma0000013542"
"mw0003735889","ma0000012203"
"mw0003735889","ma0000002871"
"mw0003823349","ma0000004520"
"mw0003826829","ma0000012275"
"mw0003826829","ma0000012230"
"mw0003826829","ma0000012244"
"mw0003826829","ma0000013523"
"mw0003826829","ma0000002893"
"mw0003826829","ma0000012208"
"mw0003826829","ma0000013375"
"mw0003826829","ma0000011909"
"mw0003829414","ma0000012291"
"mw0003831425","ma0000002867"
"mw0003831425","ma0000002952"
"mw0003640304","ma0000004504"
"mw0003640304","ma0000012338"
"mw0003706971","ma0000012320"
"mw0003706971","ma0000002790"
"mw0003706971","ma0000002867"
"mw0003706971","ma0000002827"
"mw0003706971","ma0000012230"
"mw0003708637","ma0000012338"
"mw0003708431","ma0000002563"
"mw0003708431","ma0000013542"
"mw0003708431","ma0000002918"
"mw0003714583","ma0000012306"
"mw0003714583","ma0000012177"
"mw0003714583","ma0000012230"
"mw0003714583","ma0000004504"
"mw0003714583","ma0000012005"
"mw0003714583","ma0000012320"
"mw0003714583","ma0000002867"
"mw0003622436","ma0000012230"
"mw0003622436","ma0000004453"
"mw0003622436","ma0000012149"
"mw0003696116","ma0000012338"
"mw0003696116","ma0000004500"
"mw0003697066","ma0000012275"
"mw0003697066","ma0000012230"
"mw0003706351","ma0000004509"
"mw0003675476","ma0000012210"
"mw0003675476","ma0000012112"
"mw0003675476","ma0000004477"
"mw0003678168","ma0000004488"
"mw0003678168","ma0000012230"
"mw0003678168","ma0000004456"
"mw0003681409","ma0000004488"
"mw0003681409","ma0000012230"
"mw0003681409","ma0000012268"
"mw0003648282","ma0000011828"
"mw0003654143","ma0000004457"
"mw0003654143","ma0000002468"
"mw0003654143","ma0000004545"
"mw0003654143","ma0000002606"
"mw0003654143","ma0000004443"
"mw0003654143","ma0000002969"
"mw0003654143","ma0000011944"
"mw0003686590","ma0000011828"
"mw0003692859","ma0000004520"
"mw0003693080","ma0000004509"
"mw0003592920","ma0000012360"
"mw0003592920","ma0000011818"
"mw0003592920","ma0000002880"
"mw0003592920","ma0000002466"
"mw0003825787","ma0000002969"
"mw0003825787","ma0000013542"
"mw0003825787","ma0000005012"
"mw0003699639","ma0000012230"
"mw0003699639","ma0000004453"
"mw0003842565","ma0000012265"
"mw0003842565","ma0000013542"
"mw0003842565","ma0000002969"
"mw0003842565","ma0000013645"
"mw0003946088","ma0000012230"
"mw0003946088","ma0000004453"
"mw0003946088","ma0000012020"
"mw0003946088","ma0000002793"
"mw0003611326","ma0000004453"
"mw0003611326","ma0000012230"
"mw0003615832","ma0000012100"
"mw0003615832","ma0000012300"
"mw0003615832","ma0000004494"
"mw0003615832","ma0000012230"
"mw0003615832","ma0000011906"
"mw0003598096","ma0000012230"
"mw0003598096","ma0000012023"
"mw0003598096","ma0000004449"
"mw0003600353","ma0000012275"
"mw0003600353","ma0000013523"
"mw0003600353","ma0000012254"
"mw0003600353","ma0000012230"
"mw0003600353","ma0000002651"
"mw0003606006","ma0000004500"
"mw0003783860","ma0000012230"
"mw0003783860","ma0000004453"
"mw0003783860","ma0000012255"
"mw0003783860","ma0000012112"
"mw0003783860","ma0000012252"
"mw0003794112","ma0000004520"
"mw0003794112","ma0000012215"
"mw0003794135","ma0000004500"
"mw0003759332","ma0000012338"
"mw0003759332","ma0000004500"
"mw0003760552","ma0000004520"
"mw0003760610","ma0000011828"
"mw0003765188","ma0000011828"
"mw0003769512","ma0000004500"
"mw0003769512","ma0000004520"
"mw0003773581","ma0000004520"
"mw0003774497","ma0000012291"
"mw0003779401","ma0000004520"
"mw0003780805","ma0000004512"
"mw0003810890","ma0000011828"
"mw0003812619","ma0000004500"
"mw0003813533","ma0000004499"
"mw0003816233","ma0000002422"
"mw0003816233","ma0000012230"
"mw0003816233","ma0000012252"
"mw0003816233","ma0000011816"
"mw0003816233","ma0000012069"
"mw0003816233","ma0000012237"
"mw0003818935","ma0000004500"
"mw0003818935","ma0000012083"
"mw0003747126","ma0000012149"
"mw0003747126","ma0000012230"
"mw0003747426","ma0000004499"
"mw0003747426","ma0000012291"
"mw0003747443","ma0000004505"
"mw0003751269","ma0000011828"
"mw0003751269","ma0000004500"
"mw0003753407","ma0000004504"
"mw0003741082","ma0000013405"
"mw0003741082","ma0000012125"
"mw0003741082","ma0000002721"
"mw0003741082","ma0000012230"
"mw0003740460","ma0000004500"
"mw0003740460","ma0000004504"
"mw0003739318","ma0000012020"
"mw0003739318","ma0000004453"
"mw0003739318","ma0000012230"
"mw0003739318","ma0000002544"
"mw0003739318","ma0000013524"
"mw0003742762","ma0000011828"
"mw0003744853","ma0000012230"
"mw0003744853","ma0000004453"
"mw0003744853","ma0000012100"
"mw0003744853","ma0000004494"
"mw0003721590","ma0000011828"
"mw0003721606","ma0000011828"
"mw0003723015","ma0000012291"
"mw0003723074","ma0000004509"
"mw0003726759","ma0000011828"
"mw0003723102","ma0000004500"
"mw0003823293","ma0000004500"
"mw0003823303","ma0000004512"
"mw0003826580","ma0000012254"
"mw0003826580","ma0000013541"
"mw0003826580","ma0000004548"
"mw0003826580","ma0000004443"
"mw0003828134","ma0000004509"
"mw0003828134","ma0000012338"
"mw0003832293","ma0000013542"
"mw0003832293","ma0000013541"
"mw0003832293","ma0000013576"
"mw0003832331","ma0000004500"
"mw0003706985","ma0000011828"
"mw0003706955","ma0000012230"
"mw0003706955","ma0000004453"
"mw0003706955","ma0000002701"
"mw0003706955","ma0000012268"
"mw0003707412","ma0000004500"
"mw0003713095","ma0000012020"
"mw0003713095","ma0000002422"
"mw0003713095","ma0000012230"
"mw0003713095","ma0000004453"
"mw0003713095","ma0000011911"
"mw0003713857","ma0000004520"
"mw0003622324","ma0000012100"
"mw0003622324","ma0000012149"
"mw0003622324","ma0000012210"
"mw0003622324","ma0000012252"
"mw0003622324","ma0000012230"
"mw0003624792","ma0000011828"
"mw0003628871","ma0000011828"
"mw0003629650","ma0000002424"
"mw0003629650","ma0000012112"
"mw0003629650","ma0000011811"
"mw0003631521","ma0000002797"
"mw0003631521","ma0000002874"
"mw0003631521","ma0000013580"
"mw0003631521","ma0000002547"
"mw0003631521","ma0000013583"
"mw0003631521","ma0000002721"
"mw0003632529","ma0000004520"
"mw0003632529","ma0000002676"
"mw0003658890","ma0000004512"
"mw0003658968","ma0000004500"
"mw0003658968","ma0000011828"
"mw0003662337","ma0000004500"
"mw0003662337","ma0000012083"
"mw0003699166","ma0000002557"
"mw0003699166","ma0000002544"
"mw0003699963","ma0000011828"
"mw0003702254","ma0000012230"
"mw0003702254","ma0000004453"
"mw0003702254","ma0000012020"
"mw0003702254","ma0000012252"
"mw0003705757","ma0000004500"
"mw0003705927","ma0000011909"
"mw0003705927","ma0000002582"
"mw0003677852","ma0000004499"
"mw0003677852","ma0000012338"
"mw0003678478","ma0000004500"
"mw0003678495","ma0000004500"
"mw0003680719","ma0000012338"
"mw0003680721","ma0000004512"
"mw0003682149","ma0000004499"
"mw0003682149","ma0000012338"
"mw0003682149","ma0000004520"
"mw0003682168","ma0000004509"
"mw0003648272","ma0000004509"
"mw0003652548","ma0000011828"
"mw0003652548","ma0000012338"
"mw0003653796","ma0000012100"
"mw0003653796","ma0000012230"
"mw0003653796","ma0000012149"
"mw0003655316","ma0000004520"
"mw0003655319","ma0000011828"
"mw0003655335","ma0000004509"
"mw0003657765","ma0000002544"
"mw0003657765","ma0000002651"
"mw0003657765","ma0000013621"
"mw0003657993","ma0000012230"
"mw0003657993","ma0000004453"
"mw0003657993","ma0000012303"
"mw0003685196","ma0000011828"
"mw0003685196","ma0000012338"
"mw0003685288","ma0000002438"
"mw0003685288","ma0000012162"
"mw0003685288","ma0000011987"
"mw0003687202","ma0000011828"
"mw0003688306","ma0000005020"
"mw0003688306","ma0000002721"
"mw0003688399","ma0000004500"
"mw0003688399","ma0000011828"
"mw0003688399","ma0000004499"
"mw0003694102","ma0000004500"
"mw0003852961","ma0000004500"
"mw0003852963","ma0000011828"
"mw0003872102","ma0000004500"
"mw0003874956","ma0000004520"
"mw0003835058","ma0000004500"
"mw0003835090","ma0000004509"
"mw0003840430","ma0000004500"
"mw0003840447","ma0000004500"
"mw0003576909","ma0000012230"
"mw0003576909","ma0000004453"
"mw0003576909","ma0000012020"
"mw0003718671","ma0000004500"
"mw0003774673","ma0000012230"
"mw0003774673","ma0000004453"
"mw0003774673","ma0000012020"
"mw0003774673","ma0000004457"
"mw0003774673","ma0000004421"
"mw0003776932","ma0000013542"
"mw0003776932","ma0000013619"
"mw0003776932","ma0000002932"
"mw0003749277","ma0000011909"
"mw0003749277","ma0000011923"
"mw0003749277","ma0000002544"
"mw0003749277","ma0000013577"
"mw0003749277","ma0000004477"
"mw0003821276","ma0000002871"
"mw0003821276","ma0000013576"
"mw0003821276","ma0000013542"
"mw0003825468","ma0000002544"
"mw0003825468","ma0000002893"
"mw0003825468","ma0000002903"
"mw0003825468","ma0000012032"
"mw0003825468","ma0000004478"
"mw0003711113","ma0000012230"
"mw0003711113","ma0000012300"
"mw0003711113","ma0000012095"
"mw0003711113","ma0000004494"
"mw0003711113","ma0000012100"
"mw0003715162","ma0000012328"
"mw0003715162","ma0000002547"
"mw0003715162","ma0000002721"
"mw0003632295","ma0000002583"
"mw0003632295","ma0000012263"
"mw0003632295","ma0000012032"
"mw0003632295","ma0000012230"
"mw0003632295","ma0000002687"
"mw0003702398","ma0000002871"
"mw0003702398","ma0000013576"
"mw0003702398","ma0000013542"
"mw0003747096","ma0000004459"
"mw0003747096","ma0000002636"
"mw0003747096","ma0000004443"
"mw0003747096","ma0000002536"
"mw0003736982","ma0000005021"
"mw0003736982","ma0000002593"
"mw0003645212","ma0000002946"
"mw0003645212","ma0000012141"
"mw0003645212","ma0000002796"
"mw0003645212","ma0000004474"
"mw0003712362","ma0000004461"
"mw0003712362","ma0000002976"
"mw0003712362","ma0000002541"
"mw0003712362","ma0000002694"
"mw0003712362","ma0000013578"
"mw0003630567","ma0000012242"
"mw0003630567","ma0000002464"
"mw0003630567","ma0000012098"
"mw0003630567","ma0000002438"
"mw0003630567","ma0000002478"
"mw0003630567","ma0000002607"
"mw0003630567","ma0000012260"
"mw0003630567","ma0000011905"
"mw0003669834","ma0000011824"
"mw0003669834","ma0000002611"
"mw0003669834","ma0000002932"
"mw0003669834","ma0000013542"
"mw0003669834","ma0000005012"
"mw0003669834","ma0000002967"
"mw0003696156","ma0000004459"
"mw0003696156","ma0000002536"
"mw0003696156","ma0000002855"
"mw0003696156","ma0000004443"
"mw0003696169","ma0000004459"
"mw0003696169","ma0000002536"
"mw0003696169","ma0000002855"
"mw0003696169","ma0000004443"
"mw0003653762","ma0000002544"
"mw0003653762","ma0000002893"
"mw0003653762","ma0000002651"
"mw0003653762","ma0000012032"
"mw0003685257","ma0000002840"
"mw0003685257","ma0000012057"
"mw0003685257","ma0000012046"
"mw0003687046","ma0000012103"
"mw0003687046","ma0000002636"
"mw0003687046","ma0000004443"
"mw0003687046","ma0000002721"
"mw0003687046","ma0000002785"
"mw0003876335","ma0000002969"
"mw0003876335","ma0000013375"
"mw0003718795","ma0000004453"
"mw0003718795","ma0000012230"
"mw0003718795","ma0000004494"
"mw0003809547","ma0000004477"
"mw0003809547","ma0000012176"
"mw0003809547","ma0000012244"
"mw0003809547","ma0000012008"
"mw0003809547","ma0000002893"
"mw0003809547","ma0000002557"
"mw0003714398","ma0000004477"
"mw0003714398","ma0000012176"
"mw0003714398","ma0000012244"
"mw0003714398","ma0000012008"
"mw0003714398","ma0000002893"
"mw0003714398","ma0000012032"
"mw0003714398","ma0000002557"
"mw0003663158","ma0000002478"
"mw0003663158","ma0000002607"
"mw0003663158","ma0000002966"
"mw0003663158","ma0000002948"
"mw0003663158","ma0000012260"
"mw0003663158","ma0000002464"
"mw0003668597","ma0000004520"
"mw0003668597","ma0000012083"
"mw0003696148","ma0000004545"
"mw0003696148","ma0000005010"
"mw0003696148","ma0000002451"
"mw0003696148","ma0000002947"
"mw0003698189","ma0000002622"
"mw0003698189","ma0000004457"
"mw0003698189","ma0000002967"
"mw0003698189","ma0000002865"
"mw0003698189","ma0000011895"
"mw0003684526","ma0000002408"
"mw0003684526","ma0000004453"
"mw0003684526","ma0000012191"
"mw0003684526","ma0000012230"
"mw0003776550","ma0000004545"
"mw0003776550","ma0000012115"
"mw0003776550","ma0000002948"
"mw0003776550","ma0000004487"
"mw0003776550","ma0000004445"
"mw0003776550","ma0000011986"
"mw0003776550","ma0000011833"
"mw0003776550","ma0000012000"
"mw0003797370","ma0000012291"
"mw0003755877","ma0000012291"
"mw0003730182","ma0000004461"
"mw0003730182","ma0000012254"
"mw0003739481","ma0000013375"
"mw0003739481","ma0000013542"
"mw0003739481","ma0000002651"
"mw0003739481","ma0000002544"
"mw0003739481","ma0000013576"
"mw0003742780","ma0000002721"
"mw0003742780","ma0000002874"
"mw0003742780","ma0000002797"
"mw0003723073","ma0000004499"
"mw0003632514","ma0000012291"
"mw0003632584","ma0000004499"
"mw0003659328","ma0000004445"
"mw0003659328","ma0000002948"
"mw0003659328","ma0000011874"
"mw0003659328","ma0000002787"
"mw0003667054","ma0000004461"
"mw0003667054","ma0000002976"
"mw0003667054","ma0000013618"
"mw0003667054","ma0000013579"
"mw0003667054","ma0000002589"
"mw0003667054","ma0000002541"
"mw0003667054","ma0000004467"
"mw0003677448","ma0000012268"
"mw0003677448","ma0000004445"
"mw0003677448","ma0000004443"
"mw0003677448","ma0000004404"
"mw0003677448","ma0000004459"
"mw0003677448","ma0000002468"
"mw0003677448","ma0000002829"
"mw0003648081","ma0000005010"
"mw0003648081","ma0000011987"
"mw0003648081","ma0000012256"
"mw0003683006","ma0000002969"
"mw0003683006","ma0000013375"
"mw0003842015","ma0000002424"
"mw0003842015","ma0000012112"
"mw0003795326","ma0000004509"
"mw0003788032","ma0000002438"
"mw0003788032","ma0000004930"
"mw0003788032","ma0000011933"
"mw0003788032","ma0000004486"
"mw0003788032","ma0000011865"
"mw0003788032","ma0000011987"
"mw0003788032","ma0000012185"
"mw0003788032","ma0000004544"
"mw0003788032","ma0000013403"
"mw0003793654","ma0000004453"
"mw0003793654","ma0000012230"
"mw0003776068","ma0000004520"
"mw0003776068","ma0000004499"
"mw0003704339","ma0000013412"
"mw0003704339","ma0000005002"
"mw0003704339","ma0000002651"
"mw0003704339","ma0000002544"
"mw0003672170","ma0000012244"
"mw0003672170","ma0000002893"
"mw0003672170","ma0000002544"
"mw0003672170","ma0000011883"
"mw0003672170","ma0000012230"
"mw0003677263","ma0000011907"
"mw0003677263","ma0000013641"
"mw0003677263","ma0000013639"
"mw0003677263","ma0000012169"
"mw0003678308","ma0000012218"
"mw0003678308","ma0000012230"
"mw0003678308","ma0000004453"
"mw0003655007","ma0000002563"
"mw0003655007","ma0000012180"
"mw0003655007","ma0000002918"
"mw0003655007","ma0000012203"
"mw0003655931","ma0000002533"
"mw0003655931","ma0000002946"
"mw0003655931","ma0000012188"
"mw0003655931","ma0000002421"
"mw0003655931","ma0000012230"
"mw0003657930","ma0000013411"
"mw0003657930","ma0000002651"
"mw0003657930","ma0000002544"
"mw0003657930","ma0000011883"
"mw0003862766","ma0000013542"
"mw0003862766","ma0000013576"
"mw0003862766","ma0000002871"
"mw0003862766","ma0000011909"
"mw0003863504","ma0000002932"
"mw0003863504","ma0000013619"
"mw0003863504","ma0000013542"
"mw0003842527","ma0000012247"
"mw0003842527","ma0000012079"
"mw0003842527","ma0000012230"
"mw0003842527","ma0000012300"
"mw0003719757","ma0000004443"
"mw0003719757","ma0000004494"
"mw0003720526","ma0000012131"
"mw0003720526","ma0000012268"
"mw0003720526","ma0000002865"
"mw0003720526","ma0000011953"
"mw0003616956","ma0000004520"
"mw0003618187","ma0000011828"
"mw0003794101","ma0000004520"
"mw0003794134","ma0000004509"
"mw0003812497","ma0000011828"
"mw0003745296","ma0000012338"
"mw0003747429","ma0000004520"
"mw0003751218","ma0000004509"
"mw0003721192","ma0000004500"
"mw0003723083","ma0000012338"
