"album_id","theme_id"
"mw0003522295","ma0000005097"
"mw0003522295","ma0000005055"
"mw0003522295","ma0000004264"
"mw0003522295","ma0000005047"
"mw0003524922","ma0000006318"
"mw0003524922","ma0000006331"
"mw0003524922","ma0000005055"
"mw0003524922","ma0000005119"
"mw0003524922","ma0000006299"
"mw0003524922","ma0000005045"
"mw0003503380","ma0000006299"
"mw0003503380","ma0000005097"
"mw0003503380","ma0000006282"
"mw0003503380","ma0000006318"
"mw0003503380","ma0000005030"
"mw0003503380","ma0000006297"
"mw0003464576","ma0000006321"
"mw0003464576","ma0000006335"
"mw0003464576","ma0000006276"
"mw0003464576","ma0000006299"
"mw0003464576","ma0000005096"
"mw0003464576","ma0000006332"
"mw0003464576","ma0000005055"
"mw0003505693","ma0000006327"
"mw0003505693","ma0000006270"
"mw0003505693","ma0000006299"
"mw0003505693","ma0000005097"
"mw0003505693","ma0000013567"
"mw0003505693","ma0000005047"
"mw0003515033","ma0000013591"
"mw0003515033","ma0000006280"
"mw0003515033","ma0000005579"
"mw0003515033","ma0000005059"
"mw0003515033","ma0000006333"
"mw0003515033","ma0000006313"
"mw0003515033","ma0000005116"
"mw0003542814","ma0000006299"
"mw0003542814","ma0000006318"
"mw0003542814","ma0000004268"
"mw0003542814","ma0000005045"
"mw0003542814","ma0000005116"
"mw0003541398","ma0000006327"
"mw0003541398","ma0000013548"
"mw0003541398","ma0000006299"
"mw0003541398","ma0000006335"
"mw0003541398","ma0000006270"
"mw0003541398","ma0000004281"
"mw0003545024","ma0000005086"
"mw0003545024","ma0000006311"
"mw0003545024","ma0000006318"
"mw0003545024","ma0000005097"
"mw0003545024","ma0000005054"
"mw0003545024","ma0000005107"
"mw0003546125","ma0000005097"
"mw0003546125","ma0000005051"
"mw0003546125","ma0000004272"
"mw0003546125","ma0000005047"
"mw0003546125","ma0000006324"
"mw0003546125","ma0000006297"
"mw0003546125","ma0000004281"
"mw0003546125","ma0000013546"
"mw0003546125","ma0000006327"
"mw0003546125","ma0000005579"
"mw0003546125","ma0000005082"
"mw0003546125","ma0000006270"
"mw0003546899","ma0000006325"
"mw0003546899","ma0000006330"
"mw0003546899","ma0000006273"
"mw0003546899","ma0000004281"
"mw0003546899","ma0000013548"
"mw0003546899","ma0000006314"
"mw0003548306","ma0000006335"
"mw0003548306","ma0000006323"
"mw0003548306","ma0000005579"
"mw0003548306","ma0000006291"
"mw0003548306","ma0000006287"
"mw0003548306","ma0000005658"
"mw0003548306","ma0000005070"
"mw0003548400","ma0000006297"
"mw0003548400","ma0000004281"
"mw0003548400","ma0000006321"
"mw0003548400","ma0000006317"
"mw0003548400","ma0000006314"
"mw0003548400","ma0000013572"
"mw0003548400","ma0000005602"
"mw0003469663","ma0000005097"
"mw0003469663","ma0000005051"
"mw0003469663","ma0000004272"
"mw0003469663","ma0000005047"
"mw0003469663","ma0000006324"
"mw0003469663","ma0000006297"
"mw0003469663","ma0000004281"
"mw0003469663","ma0000013546"
"mw0003469663","ma0000006327"
"mw0003469663","ma0000005579"
"mw0003469663","ma0000005082"
"mw0003469663","ma0000006270"
"mw0003470744","ma0000006299"
"mw0003470744","ma0000006311"
"mw0003470744","ma0000006322"
"mw0003470744","ma0000005057"
"mw0003470744","ma0000005055"
"mw0003477690","ma0000005057"
"mw0003477690","ma0000005045"
"mw0003477690","ma0000006315"
"mw0003477690","ma0000005093"
"mw0003477690","ma0000005075"
"mw0003477690","ma0000006316"
"mw0003477690","ma0000006318"
"mw0003477690","ma0000006296"
"mw0003478852","ma0000006328"
"mw0003478852","ma0000006315"
"mw0003478852","ma0000005034"
"mw0003478852","ma0000006282"
"mw0003478852","ma0000006291"
"mw0003478852","ma0000004281"
"mw0003478852","ma0000013547"
"mw0003478852","ma0000004272"
"mw0003478852","ma0000004287"
"mw0003478852","ma0000005057"
"mw0003568818","ma0000004255"
"mw0003568818","ma0000006311"
"mw0003568818","ma0000013591"
"mw0003568818","ma0000006318"
"mw0003568818","ma0000005082"
"mw0003568818","ma0000005086"
"mw0003527677","ma0000005057"
"mw0003527677","ma0000005113"
"mw0003527677","ma0000006270"
"mw0003527677","ma0000004275"
"mw0003533314","ma0000005068"
"mw0003533314","ma0000006316"
"mw0003533314","ma0000006329"
"mw0003533314","ma0000006331"
"mw0003533314","ma0000005119"
"mw0003533314","ma0000005055"
"mw0003533314","ma0000004268"
"mw0003533314","ma0000006277"
"mw0003533314","ma0000006324"
"mw0003533314","ma0000006276"
"mw0003537648","ma0000006316"
"mw0003537648","ma0000013567"
"mw0003537648","ma0000006317"
"mw0003537648","ma0000005096"
"mw0003537648","ma0000005047"
"mw0003537648","ma0000006311"
"mw0003537648","ma0000004267"
"mw0003586674","ma0000006292"
"mw0003586674","ma0000006273"
"mw0003586674","ma0000005097"
"mw0003586674","ma0000006327"
"mw0003586674","ma0000005051"
"mw0003586674","ma0000013569"
"mw0003586674","ma0000006297"
"mw0003586674","ma0000006324"
"mw0003586674","ma0000005633"
"mw0003586674","ma0000005055"
"mw0003586674","ma0000006282"
"mw0003586674","ma0000005076"
"mw0003586674","ma0000006328"
"mw0003586674","ma0000006311"
"mw0003586674","ma0000005078"
"mw0003586674","ma0000004287"
"mw0003586674","ma0000005034"
"mw0003586674","ma0000004246"
"mw0003586674","ma0000006322"
"mw0003586550",NA
"mw0003591232","ma0000005057"
"mw0003591232","ma0000006299"
"mw0003591232","ma0000006315"
"mw0003591232","ma0000005093"
"mw0003591232","ma0000004251"
"mw0003591232","ma0000005076"
"mw0003591232","ma0000005055"
"mw0003595359","ma0000006299"
"mw0003595359","ma0000005625"
"mw0003595359","ma0000006297"
"mw0003595359","ma0000006316"
"mw0003595359","ma0000006318"
"mw0003595359","ma0000006321"
"mw0003595359","ma0000006332"
"mw0003595359","ma0000005124"
"mw0003576345","ma0000006315"
"mw0003576345","ma0000004281"
"mw0003579628","ma0000006327"
"mw0003579628","ma0000006316"
"mw0003579628","ma0000005076"
"mw0003579628","ma0000013569"
"mw0003579628","ma0000005625"
"mw0003579628","ma0000005047"
"mw0003579631","ma0000006318"
"mw0003579631","ma0000005097"
"mw0003579631","ma0000005057"
"mw0003579631","ma0000006311"
"mw0003579631","ma0000006316"
"mw0003579631","ma0000005047"
"mw0003583258","ma0000005096"
"mw0003583258","ma0000005058"
"mw0003583258","ma0000006321"
"mw0003583258","ma0000006313"
"mw0003583258","ma0000006335"
"mw0003583258","ma0000005116"
"mw0003583258","ma0000005240"
"mw0000842645",NA
"mw0003246111",NA
"mw0003452941",NA
"mw0003552357",NA
"mw0003552435","ma0000006324"
"mw0003552435","ma0000005098"
"mw0003552435","ma0000006325"
"mw0003552435","ma0000006316"
"mw0003552474",NA
"mw0003558147",NA
"mw0003558156",NA
"mw0003558851","ma0000006327"
"mw0003558851","ma0000006318"
"mw0003558851","ma0000006321"
"mw0003558851","ma0000005097"
"mw0003558851","ma0000005113"
"mw0003558851","ma0000005047"
"mw0003558851","ma0000006297"
"mw0003558851","ma0000006311"
"mw0003558851","ma0000004246"
"mw0003558851","ma0000006316"
"mw0003558851","ma0000006324"
"mw0003558851","ma0000004248"
"mw0003558851","ma0000005105"
"mw0003558851","ma0000005053"
"mw0003558851","ma0000006301"
"mw0003558851","ma0000004287"
"mw0003558851","ma0000005057"
"mw0003558851","ma0000006326"
"mw0003558851","ma0000006296"
"mw0003558851","ma0000006328"
"mw0003559073",NA
"mw0003559075",NA
"mw0003559148",NA
"mw0003559584",NA
"mw0003560630",NA
"mw0003560784",NA
"mw0003480136","ma0000005057"
"mw0003480136","ma0000006335"
"mw0003480136","ma0000006315"
"mw0003480136","ma0000006299"
"mw0003480136","ma0000005055"
"mw0003483148",NA
"mw0003480484",NA
"mw0003484954",NA
"mw0003486289",NA
"mw0003487550",NA
"mw0003487133",NA
"mw0003485896",NA
"mw0003491249",NA
"mw0003616006",NA
"mw0003616404",NA
"mw0003616537",NA
"mw0003617164",NA
"mw0003617502",NA
"mw0003618569",NA
"mw0003516046",NA
"mw0003518864",NA
"mw0003519398",NA
"mw0003522316",NA
"mw0003523159",NA
"mw0003523661",NA
"mw0003524046","ma0000004247"
"mw0003524046","ma0000006328"
"mw0003524046","ma0000005112"
"mw0003524046","ma0000005118"
"mw0003524046","ma0000005031"
"mw0003524046","ma0000006297"
"mw0003524046","ma0000005060"
"mw0003524046","ma0000013548"
"mw0003524046","ma0000005113"
"mw0003524786",NA
"mw0003524923",NA
"mw0003492302",NA
"mw0003494106","ma0000005059"
"mw0003495251",NA
"mw0003497274",NA
"mw0003500813",NA
"mw0003500917",NA
"mw0003500919",NA
"mw0003501101",NA
"mw0003502310",NA
"mw0003459355",NA
"mw0003460993",NA
"mw0003460996",NA
"mw0003461023",NA
"mw0003461024",NA
"mw0003461050",NA
"mw0003465672",NA
"mw0003467428",NA
"mw0003468627",NA
"mw0003509759",NA
"mw0003510776",NA
"mw0003510859","ma0000006328"
"mw0003510859","ma0000004252"
"mw0003510859","ma0000004251"
"mw0003510859","ma0000006291"
"mw0003510859","ma0000006297"
"mw0003510859","ma0000006332"
"mw0003510859","ma0000005099"
"mw0003510859","ma0000006308"
"mw0003510859","ma0000006276"
"mw0003510859","ma0000006315"
"mw0003510859","ma0000006294"
"mw0003510859","ma0000004272"
"mw0003513049",NA
"mw0003513260",NA
"mw0003514422",NA
"mw0003514817",NA
"mw0003598319",NA
"mw0003600605",NA
"mw0003602916",NA
"mw0003604050",NA
"mw0003604472",NA
"mw0003604730",NA
"mw0003609041",NA
"mw0003542647",NA
"mw0003542325",NA
"mw0003543156",NA
"mw0003542851",NA
"mw0003543157",NA
"mw0003543431",NA
"mw0003544233",NA
"mw0003544649",NA
"mw0003549478",NA
"mw0003549483",NA
"mw0003549547",NA
"mw0003549565",NA
"mw0003549755",NA
"mw0003550935",NA
"mw0003747556",NA
"mw0003730234",NA
"mw0003471442",NA
"mw0003470222",NA
"mw0003472328",NA
"mw0003472507",NA
"mw0003473716",NA
"mw0003474727",NA
"mw0003475553",NA
"mw0003475990",NA
"mw0003477213",NA
"mw0003477516",NA
"mw0003479330",NA
"mw0003634482",NA
"mw0003636101",NA
"mw0003637313",NA
"mw0003637315",NA
"mw0003638611",NA
"mw0003638612",NA
"mw0003646583",NA
"mw0003647120",NA
"mw0003709183",NA
"mw0003624006",NA
"mw0003621369",NA
"mw0003624973",NA
"mw0003625747",NA
"mw0003627570",NA
"mw0003627861",NA
"mw0003628331",NA
"mw0003629375",NA
"mw0003632578",NA
"mw0003566736",NA
"mw0003567410",NA
"mw0003570063",NA
"mw0003574027",NA
"mw0003575142",NA
"mw0003576300",NA
"mw0003533236",NA
"mw0003534158","ma0000005036"
"mw0003534158","ma0000005112"
"mw0003534158","ma0000005048"
"mw0003534158","ma0000006318"
"mw0003534158","ma0000005065"
"mw0003534158","ma0000005118"
"mw0003534158","ma0000005031"
"mw0003534158","ma0000006328"
"mw0003534158","ma0000004250"
"mw0003534162",NA
"mw0003534659",NA
"mw0003535447",NA
"mw0003535700",NA
"mw0003536927",NA
"mw0003536945",NA
"mw0003536951",NA
"mw0003537647",NA
"mw0003537898",NA
"mw0003539052",NA
"mw0003540273",NA
"mw0003658822",NA
"mw0003661890",NA
"mw0003666235",NA
"mw0003669726",NA
"mw0003672586",NA
"mw0003671198",NA
"mw0003671752",NA
"mw0003674819",NA
"mw0003676748",NA
"mw0003681776",NA
"mw0003654209",NA
"mw0003655474",NA
"mw0003693222",NA
"mw0003694173",NA
"mw0003586194",NA
"mw0003586625",NA
"mw0003591990",NA
"mw0003592926",NA
"mw0003596296",NA
"mw0003596409",NA
"mw0003595420",NA
"mw0003595458",NA
"mw0003595462",NA
"mw0003871960",NA
"mw0003834516",NA
"mw0003576352",NA
"mw0003584537",NA
"mw0003552350",NA
"mw0003555284",NA
"mw0003555402",NA
"mw0003556891",NA
"mw0003557007",NA
"mw0003559579",NA
"mw0003560680",NA
"mw0003560789",NA
"mw0003561762",NA
"mw0003562312",NA
"mw0003481039",NA
"mw0003483068",NA
"mw0003481045",NA
"mw0003481298",NA
"mw0003482916",NA
"mw0003484734",NA
"mw0003486225",NA
"mw0003484056",NA
"mw0003486540",NA
"mw0003487878","ma0000005112"
"mw0003487878","ma0000005082"
"mw0003487878","ma0000005090"
"mw0003487878","ma0000006295"
"mw0003487878","ma0000006328"
"mw0003487878","ma0000006269"
"mw0003485527","ma0000006289"
"mw0003485527","ma0000006325"
"mw0003485527","ma0000006328"
"mw0003485527","ma0000006291"
"mw0003485527","ma0000006297"
"mw0003485527","ma0000005099"
"mw0003485527","ma0000004272"
"mw0003485527","ma0000006314"
"mw0003485527","ma0000006287"
"mw0003485527","ma0000004282"
"mw0003485527","ma0000006310"
"mw0003485527","ma0000006308"
"mw0003485569",NA
"mw0003490273",NA
"mw0003491052",NA
"mw0003612306",NA
"mw0003612823",NA
"mw0003616385",NA
"mw0003618976","ma0000005080"
"mw0003618976","ma0000005112"
"mw0003618976","ma0000004247"
"mw0003618976","ma0000006328"
"mw0003618976","ma0000005118"
"mw0003618976","ma0000004254"
"mw0003516555",NA
"mw0003517588",NA
"mw0003519313",NA
"mw0003520851",NA
"mw0003523137",NA
"mw0003524664",NA
"mw0003526907",NA
"mw0003492446",NA
"mw0003493509","ma0000006327"
"mw0003493509","ma0000005097"
"mw0003493509","ma0000005076"
"mw0003493509","ma0000006315"
"mw0003493509","ma0000006308"
"mw0003493509","ma0000006328"
"mw0003493509","ma0000006297"
"mw0003493509","ma0000006311"
"mw0003493509","ma0000004272"
"mw0003493509","ma0000004287"
"mw0003493509","ma0000005579"
"mw0003493509","ma0000005057"
"mw0003493509","ma0000006325"
"mw0003493509","ma0000004276"
"mw0003494064",NA
"mw0003494128","ma0000006271"
"mw0003494128","ma0000005098"
"mw0003494142",NA
"mw0003492676",NA
"mw0003495243",NA
"mw0003496780",NA
"mw0003496902",NA
"mw0003497594",NA
"mw0003498440",NA
"mw0003499393",NA
"mw0003499631",NA
"mw0003499727",NA
"mw0003500052",NA
"mw0003500589","ma0000004252"
"mw0003500589","ma0000004251"
"mw0003500589","ma0000006287"
"mw0003500589","ma0000006311"
"mw0003500769",NA
"mw0003503377",NA
"mw0003461006",NA
"mw0003461062",NA
"mw0003461104",NA
"mw0003461748",NA
"mw0003465699",NA
"mw0003465958",NA
"mw0003466671",NA
"mw0003467444",NA
"mw0003467922","ma0000004246"
"mw0003467922","ma0000005065"
"mw0003467922","ma0000005086"
"mw0003467922","ma0000005097"
"mw0003467922","ma0000005109"
"mw0003467922","ma0000006311"
"mw0003467922","ma0000005076"
"mw0003467922","ma0000005100"
"mw0003467922","ma0000005047"
"mw0003467922","ma0000006327"
"mw0003468806",NA
"mw0003505594",NA
"mw0003509628","ma0000004252"
"mw0003509628","ma0000004251"
"mw0003509628","ma0000006287"
"mw0003509628","ma0000006311"
"mw0003512765",NA
"mw0003514803",NA
"mw0003598111",NA
"mw0003598718","ma0000006316"
"mw0003598718","ma0000005123"
"mw0003598718","ma0000006269"
"mw0003598718","ma0000006311"
"mw0003598718","ma0000006299"
"mw0003598718","ma0000006318"
"mw0003598718","ma0000004264"
"mw0003598718","ma0000005093"
"mw0003598718","ma0000005097"
"mw0003598718","ma0000004276"
"mw0003598718","ma0000006327"
"mw0003598718","ma0000005089"
"mw0003598718","ma0000005076"
"mw0003598718","ma0000006335"
"mw0003598718","ma0000005124"
"mw0003598718","ma0000004246"
"mw0003598718","ma0000004274"
"mw0003598718","ma0000005107"
"mw0003598718","ma0000013549"
"mw0003598718","ma0000004280"
"mw0003599999","ma0000005043"
"mw0003599999","ma0000006283"
"mw0003599999","ma0000006288"
"mw0003599999","ma0000006316"
"mw0003599999","ma0000006314"
"mw0003599999","ma0000006319"
"mw0003599999","ma0000005096"
"mw0003599999","ma0000006312"
"mw0003599999","ma0000006326"
"mw0003599999","ma0000006310"
"mw0003599999","ma0000006321"
"mw0003599999","ma0000004276"
"mw0003601791","ma0000006302"
"mw0003601791","ma0000006311"
"mw0003601847",NA
"mw0003602003",NA
"mw0003602489",NA
"mw0003603982",NA
"mw0003604393",NA
"mw0003606032",NA
"mw0003607197",NA
"mw0003542569",NA
"mw0003542644","ma0000005100"
"mw0003542644","ma0000005096"
"mw0003542644","ma0000006324"
"mw0003543246",NA
"mw0003543891",NA
"mw0003544259",NA
"mw0003544420",NA
"mw0003546094",NA
"mw0003547178",NA
"mw0003547227",NA
"mw0003547510",NA
"mw0003547604",NA
"mw0003547958",NA
"mw0003549542",NA
"mw0003550158",NA
"mw0003818851",NA
"mw0003722277",NA
"mw0003470851",NA
"mw0003472545","ma0000006308"
"mw0003472545","ma0000004247"
"mw0003472545","ma0000005633"
"mw0003472545","ma0000006291"
"mw0003472545","ma0000004272"
"mw0003472545","ma0000006328"
"mw0003472545","ma0000005051"
"mw0003472545","ma0000005107"
"mw0003472921",NA
"mw0003472954",NA
"mw0003473353",NA
"mw0003473748",NA
"mw0003475561",NA
"mw0003475992",NA
"mw0003476097",NA
"mw0003476583",NA
"mw0003476869",NA
"mw0003477558","ma0000013548"
"mw0003477558","ma0000006297"
"mw0003477558","ma0000004281"
"mw0003478074",NA
"mw0003478894",NA
"mw0003479413",NA
"mw0003479466",NA
"mw0003635245",NA
"mw0003718249",NA
"mw0003622932",NA
"mw0003628635",NA
"mw0003629263",NA
"mw0003633649",NA
"mw0003566408",NA
"mw0003565118",NA
"mw0003566142",NA
"mw0003564570",NA
"mw0003566680",NA
"mw0003568058",NA
"mw0003568228",NA
"mw0003569311",NA
"mw0003569993",NA
"mw0003572548",NA
"mw0003572743",NA
"mw0003574032",NA
"mw0003575025",NA
"mw0003575032",NA
"mw0003575033",NA
"mw0003575037",NA
"mw0003575043",NA
"mw0003528139",NA
"mw0003529282",NA
"mw0003530909",NA
"mw0003530958",NA
"mw0003536728","ma0000006328"
"mw0003536728","ma0000006291"
"mw0003536728","ma0000005107"
"mw0003536728","ma0000005118"
"mw0003536728","ma0000005036"
"mw0003536728","ma0000005057"
"mw0003536728","ma0000004272"
"mw0003536728","ma0000005633"
"mw0003536728","ma0000005053"
"mw0003536728","ma0000004247"
"mw0003536728","ma0000005048"
"mw0003536728","ma0000004252"
"mw0003536728","ma0000004254"
"mw0003536728","ma0000005080"
"mw0003536728","ma0000006318"
"mw0003536728","ma0000006321"
"mw0003536728","ma0000006308"
"mw0003538366",NA
"mw0003538527",NA
"mw0003540196",NA
"mw0003660283",NA
"mw0003701481",NA
"mw0003680926",NA
"mw0003649011",NA
"mw0003650107",NA
"mw0003651485",NA
"mw0003654413",NA
"mw0003656268",NA
"mw0003686463",NA
"mw0003587847",NA
"mw0003592565",NA
"mw0003592937",NA
"mw0003590717",NA
"mw0003596376",NA
"mw0003596595",NA
"mw0003596648",NA
"mw0003597796",NA
"mw0003836349",NA
"mw0003578553","ma0000005042"
"mw0003578553","ma0000006328"
"mw0003578553","ma0000006308"
"mw0003578553","ma0000005633"
"mw0003578553","ma0000006297"
"mw0003578553","ma0000006311"
"mw0003578553","ma0000006318"
"mw0003578553","ma0000004272"
"mw0003578553","ma0000006316"
"mw0003578553","ma0000005097"
"mw0003578553","ma0000004276"
"mw0003578553","ma0000004248"
"mw0003578553","ma0000006291"
"mw0003578553","ma0000006276"
"mw0003578553","ma0000004287"
"mw0003578553","ma0000006324"
"mw0003578553","ma0000004252"
"mw0003577142",NA
"mw0003584035",NA
"mw0004051362","ma0000004247"
"mw0004051362","ma0000006297"
"mw0004051362","ma0000006291"
"mw0004051362","ma0000006299"
"mw0004051362","ma0000013548"
"mw0004051362","ma0000006329"
"mw0004051362","ma0000005057"
"mw0004051362","ma0000006318"
"mw0004051362","ma0000006317"
"mw0004051362","ma0000006277"
"mw0004051362","ma0000006328"
"mw0004051362","ma0000013574"
"mw0004051362","ma0000006288"
"mw0004051362","ma0000006321"
"mw0003586918",NA
"mw0003579030","ma0000005063"
"mw0003579030","ma0000006299"
"mw0003579030","ma0000006335"
"mw0003440640","ma0000006311"
"mw0003440640","ma0000006297"
"mw0003440640","ma0000006299"
"mw0003440640","ma0000005047"
"mw0003440640","ma0000004246"
"mw0003440640","ma0000004287"
"mw0003440640","ma0000005106"
"mw0003440640","ma0000006322"
"mw0003555078","ma0000006299"
"mw0003555078","ma0000005078"
"mw0003555078","ma0000005059"
"mw0003555078","ma0000005058"
"mw0003555078","ma0000005053"
"mw0003555078","ma0000006273"
"mw0003555078","ma0000005069"
"mw0003555078","ma0000006322"
"mw0003555078","ma0000006277"
"mw0003555078","ma0000006315"
"mw0003555078","ma0000006329"
"mw0003555078","ma0000006269"
"mw0003555078","ma0000005579"
"mw0003555078","ma0000004268"
"mw0003555078","ma0000005111"
"mw0003555078","ma0000005042"
"mw0003555078","ma0000006310"
"mw0003560019","ma0000005045"
"mw0003560019","ma0000013572"
"mw0003560019","ma0000006271"
"mw0003560019","ma0000005075"
"mw0003490836","ma0000005097"
"mw0003490836","ma0000005076"
"mw0003490836","ma0000006318"
"mw0003490836","ma0000006316"
"mw0003490836","ma0000006297"
"mw0003490836","ma0000005096"
"mw0003490836","ma0000005065"
"mw0003522816","ma0000005076"
"mw0003522816","ma0000005579"
"mw0003522816","ma0000006316"
"mw0003522816","ma0000005057"
"mw0003522816","ma0000006333"
"mw0003527374","ma0000006321"
"mw0003527374","ma0000006318"
"mw0003527374","ma0000005579"
"mw0003527374","ma0000006313"
"mw0003527374","ma0000005633"
"mw0003527374","ma0000006316"
"mw0003527374","ma0000004251"
"mw0003527374","ma0000006311"
"mw0003494332","ma0000006270"
"mw0003494332","ma0000006297"
"mw0003494332","ma0000006315"
"mw0003494332","ma0000006277"
"mw0003501752","ma0000005045"
